DATE,CIG,VIS,TMP,DEW,WD,WS,CLDCR,CLDHT
2018-01-01 00:00:00,1067.0,8000,16.0,12.0,80,1.5,0.7,1067.0
2018-01-01 00:30:00,975.0,8000,16.0,12.0,60,1.5,0.7,975.0
2018-01-01 01:00:00,975.0,7000,16.0,12.0,80,1.5,0.7,975.0
2018-01-01 01:30:00,975.0,7000,17.0,12.0,60,2.1,0.7,975.0
2018-01-01 02:00:00,1006.0,7000,17.0,12.0,80,3.1,0.4,762.0
2018-01-01 02:30:00,1006.0,7000,17.0,12.0,80,2.6,0.4,762.0
2018-01-01 03:00:00,1006.0,6000,17.0,12.0,50,2.1,0.4,762.0
2018-01-01 03:30:00,1006.0,6000,17.0,12.0,30,2.1,0.4,762.0
2018-01-01 04:00:00,1006.0,5000,18.0,13.0,50,1.5,0.4,762.0
2018-01-01 04:30:00,1006.0,5000,19.0,13.0,80,1.5,0.4,762.0
2018-01-01 05:00:00,1006.0,5000,19.0,13.0,120,1.5,0.4,762.0
2018-01-01 05:30:00,1006.0,5000,19.0,13.0,70,1.5,0.4,610.0
2018-01-01 06:00:00,1006.0,4200,19.0,13.0,110,2.6,0.4,610.0
2018-01-01 06:30:00,1006.0,4300,19.0,13.0,999,1.5,0.4,610.0
2018-01-01 07:00:00,1006.0,4200,19.0,13.0,40,1.5,0.4,610.0
2018-01-01 07:30:00,1006.0,4500,19.0,13.0,30,1.5,0.4,610.0
2018-01-01 08:00:00,1006.0,4300,19.0,13.0,30,1.5,0.4,610.0
2018-01-01 08:30:00,1006.0,4400,19.0,13.0,60,1.5,0.4,610.0
2018-01-01 09:00:00,1006.0,4200,19.0,14.0,999,1.0,0.4,610.0
2018-01-01 09:30:00,1006.0,4200,19.0,14.0,350,1.5,0.4,610.0
2018-01-01 10:00:00,1006.0,3000,19.0,14.0,350,1.5,0.4,610.0
2018-01-01 10:30:00,1006.0,3400,18.0,14.0,350,1.5,0.4,610.0
2018-01-01 11:00:00,1006.0,3000,18.0,14.0,350,1.5,0.4,610.0
2018-01-01 11:30:00,1006.0,4600,18.0,14.0,340,1.0,0.4,610.0
2018-01-01 12:00:00,914.0,4900,18.0,14.0,330,0.5,0.4,610.0
2018-01-01 12:30:00,914.0,4700,18.0,14.0,999,1.0,0.4,610.0
2018-01-01 13:00:00,914.0,5000,18.0,14.0,320,1.5,0.2,610.0
2018-01-01 13:30:00,914.0,4800,18.0,14.0,310,2.1,0.2,610.0
2018-01-01 14:00:00,914.0,4700,18.0,14.0,310,2.1,0.7,914.0
2018-01-01 14:30:00,914.0,4700,18.0,14.0,320,1.5,0.7,914.0
2018-01-01 15:00:00,914.0,4600,18.0,15.0,340,1.0,0.7,914.0
2018-01-01 15:30:00,914.0,4200,18.0,15.0,10,0.5,0.7,914.0
2018-01-01 16:00:00,914.0,4800,18.0,14.0,70,0.5,0.7,914.0
2018-01-01 16:30:00,914.0,4500,18.0,14.0,999,1.0,0.7,914.0
2018-01-01 17:00:00,914.0,4300,18.0,15.0,999,1.0,0.7,914.0
2018-01-01 17:30:00,1219.0,4400,17.0,15.0,999,1.0,0.7,1219.0
2018-01-01 18:00:00,1219.0,4000,17.0,15.0,90,1.0,0.7,1219.0
2018-01-01 18:30:00,1219.0,4100,17.0,15.0,999,1.0,0.7,1219.0
2018-01-01 19:00:00,1280.0,4000,17.0,15.0,80,1.0,0.4,792.0
2018-01-01 19:30:00,1280.0,3500,17.0,15.0,90,1.5,0.4,792.0
2018-01-01 20:00:00,1280.0,2900,17.0,16.0,80,1.5,0.4,792.0
2018-01-01 20:30:00,1128.0,3100,17.0,16.0,50,1.0,0.4,732.0
2018-01-01 21:00:00,1128.0,3400,17.0,15.0,50,1.5,0.4,732.0
2018-01-01 21:30:00,914.0,3400,17.0,15.0,999,1.0,0.4,640.0
2018-01-01 22:00:00,914.0,3400,17.0,15.0,80,1.0,0.4,640.0
2018-01-01 22:30:00,914.0,3400,17.0,15.0,999,0.5,0.4,640.0
2018-01-01 23:00:00,914.0,3100,17.0,15.0,330,1.0,0.4,640.0
2018-01-01 23:30:00,914.0,3800,17.0,15.0,10,1.0,0.4,640.0
2018-01-02 00:00:00,914.0,2800,17.0,15.0,999,0.0,0.4,610.0
2018-01-02 00:30:00,914.0,2400,18.0,15.0,999,0.5,0.4,549.0
2018-01-02 01:00:00,914.0,1900,18.0,15.0,999,1.0,0.4,549.0
2018-01-02 01:30:00,914.0,1700,18.0,15.0,10,0.5,0.4,549.0
2018-01-02 02:00:00,914.0,1700,18.0,16.0,330,1.5,0.4,549.0
2018-01-02 02:30:00,914.0,1700,18.0,15.0,340,1.5,0.4,549.0
2018-01-02 03:00:00,914.0,1600,18.0,15.0,320,1.5,0.4,549.0
2018-01-02 03:30:00,914.0,1200,18.0,16.0,310,2.1,0.4,549.0
2018-01-02 04:00:00,914.0,900,17.0,16.0,300,3.1,0.4,305.0
2018-01-02 04:30:00,914.0,1000,17.0,16.0,310,2.1,0.4,305.0
2018-01-02 05:00:00,914.0,1200,17.0,16.0,320,2.1,0.4,244.0
2018-01-02 05:30:00,457.0,1400,18.0,16.0,310,2.1,0.2,183.0
2018-01-02 06:00:00,396.0,1600,18.0,16.0,330,1.5,0.4,183.0
2018-01-02 06:30:00,335.0,1300,18.0,16.0,320,1.5,0.4,152.0
2018-01-02 07:00:00,244.0,1300,18.0,16.0,310,2.6,0.2,152.0
2018-01-02 07:30:00,244.0,1200,18.0,16.0,320,2.1,0.2,152.0
2018-01-02 08:00:00,244.0,900,18.0,16.0,330,1.5,0.2,152.0
2018-01-02 08:30:00,244.0,1200,18.0,16.0,330,2.1,0.2,152.0
2018-01-02 09:00:00,244.0,900,18.0,17.0,350,1.5,0.2,152.0
2018-01-02 09:30:00,244.0,1000,18.0,17.0,360,1.5,0.2,152.0
2018-01-02 10:00:00,244.0,1100,18.0,17.0,360,1.0,0.2,152.0
2018-01-02 10:30:00,335.0,1000,18.0,17.0,999,1.0,0.4,91.0
2018-01-02 11:00:00,1219.0,1700,17.0,17.0,999,1.0,0.4,91.0
2018-01-02 11:30:00,1219.0,1800,17.0,17.0,90,1.5,0.4,91.0
2018-01-02 12:00:00,1006.0,1900,17.0,17.0,999,1.0,0.2,152.0
2018-01-02 12:30:00,762.0,2000,17.0,17.0,999,0.5,0.4,91.0
2018-01-02 13:00:00,457.0,1600,17.0,17.0,999,0.5,0.4,91.0
2018-01-02 13:30:00,305.0,1400,17.0,17.0,999,1.0,0.2,91.0
2018-01-02 14:00:00,335.0,1500,17.0,17.0,320,1.0,0.4,91.0
2018-01-02 14:30:00,366.0,1300,17.0,17.0,999,0.5,0.4,91.0
2018-01-02 15:00:00,396.0,1500,17.0,17.0,999,1.0,0.4,91.0
2018-01-02 15:30:00,457.0,1300,17.0,17.0,999,0.5,0.4,91.0
2018-01-02 16:00:00,457.0,1600,17.0,17.0,320,1.0,0.4,91.0
2018-01-02 16:30:00,457.0,1400,17.0,17.0,999,0.0,0.4,91.0
2018-01-02 17:00:00,457.0,2300,18.0,17.0,999,0.5,0.4,91.0
2018-01-02 17:30:00,457.0,1400,17.0,17.0,340,1.0,0.4,91.0
2018-01-02 18:00:00,457.0,1200,18.0,17.0,999,1.0,0.4,91.0
2018-01-02 18:30:00,305.0,1000,18.0,17.0,320,1.5,0.4,61.0
2018-01-02 19:00:00,305.0,600,18.0,17.0,310,1.0,0.4,61.0
2018-01-02 19:30:00,305.0,900,18.0,17.0,999,0.0,0.4,61.0
2018-01-02 20:00:00,305.0,800,17.0,17.0,340,1.0,0.4,61.0
2018-01-02 20:30:00,396.0,1200,17.0,17.0,320,1.5,0.4,61.0
2018-01-02 21:00:00,457.0,1300,17.0,17.0,320,1.0,0.2,61.0
2018-01-02 21:30:00,366.0,1000,17.0,17.0,270,1.0,0.4,61.0
2018-01-02 22:00:00,457.0,1000,17.0,17.0,310,1.0,0.2,61.0
2018-01-02 22:30:00,457.0,1300,17.0,17.0,999,0.0,0.2,91.0
2018-01-02 23:00:00,732.0,1700,17.0,17.0,999,0.0,0.7,732.0
2018-01-02 23:30:00,732.0,1700,18.0,17.0,110,1.5,0.7,732.0
2018-01-03 00:00:00,640.0,1400,18.0,17.0,120,2.1,0.7,640.0
2018-01-03 00:30:00,579.0,1300,18.0,17.0,110,2.1,0.7,579.0
2018-01-03 01:00:00,518.0,1200,18.0,17.0,100,2.6,0.7,518.0
2018-01-03 01:30:00,518.0,1100,18.0,18.0,90,2.1,0.7,518.0
2018-01-03 02:00:00,457.0,1200,18.0,17.0,120,3.1,0.2,213.0
2018-01-03 02:30:00,640.0,1800,19.0,18.0,100,2.6,0.2,274.0
2018-01-03 03:00:00,1219.0,2000,20.0,19.0,110,2.6,0.2,274.0
2018-01-03 03:30:00,1372.0,2700,21.0,18.0,120,3.1,0.2,305.0
2018-01-03 04:00:00,1585.0,3300,21.0,18.0,90,2.1,0.4,366.0
2018-01-03 04:30:00,1615.0,4500,21.0,18.0,90,3.6,0.4,427.0
2018-01-03 05:00:00,1951.0,4800,22.0,18.0,90,3.1,0.4,457.0
2018-01-03 05:30:00,1951.0,4700,22.0,18.0,110,3.6,0.4,457.0
2018-01-03 06:00:00,1829.0,4600,22.0,18.0,80,2.6,0.4,457.0
2018-01-03 06:30:00,701.0,4900,22.0,18.0,60,1.5,0.4,518.0
2018-01-03 07:00:00,701.0,7000,22.0,17.0,80,3.1,0.4,579.0
2018-01-03 07:30:00,701.0,5000,22.0,18.0,90,3.1,0.2,549.0
2018-01-03 08:00:00,853.0,4600,21.0,18.0,100,2.6,0.2,579.0
2018-01-03 08:30:00,1036.0,4000,21.0,18.0,80,2.6,0.2,579.0
2018-01-03 09:00:00,1036.0,3900,21.0,18.0,100,2.6,0.2,549.0
2018-01-03 09:30:00,884.0,2800,21.0,18.0,120,3.1,0.2,518.0
2018-01-03 10:00:00,914.0,3200,20.0,19.0,120,2.1,0.2,518.0
2018-01-03 10:30:00,762.0,3600,20.0,18.0,120,2.1,0.7,762.0
2018-01-03 11:00:00,701.0,5000,20.0,19.0,120,2.6,0.7,701.0
2018-01-03 11:30:00,579.0,5000,20.0,19.0,120,2.6,0.7,579.0
2018-01-03 12:00:00,579.0,5000,20.0,19.0,130,2.1,0.7,579.0
2018-01-03 12:30:00,579.0,5000,20.0,19.0,999,1.0,0.7,579.0
2018-01-03 13:00:00,579.0,5000,20.0,19.0,999,0.5,0.7,579.0
2018-01-03 13:30:00,518.0,4200,20.0,19.0,999,1.0,0.7,518.0
2018-01-03 14:00:00,640.0,5000,20.0,19.0,999,1.0,0.2,366.0
2018-01-03 14:30:00,640.0,4500,20.0,19.0,999,0.5,0.2,366.0
2018-01-03 15:00:00,640.0,4700,20.0,19.0,170,1.0,0.2,366.0
2018-01-03 15:30:00,427.0,3600,20.0,19.0,130,2.1,0.2,274.0
2018-01-03 16:00:00,305.0,1700,20.0,19.0,90,2.1,0.4,183.0
2018-01-03 16:30:00,305.0,1300,19.0,19.0,80,1.5,0.4,122.0
2018-01-03 17:00:00,213.0,2800,19.0,18.0,60,2.1,0.4,91.0
2018-01-03 17:30:00,457.0,3500,19.0,18.0,999,1.0,0.4,152.0
2018-01-03 18:00:00,518.0,3200,19.0,18.0,999,0.5,0.4,183.0
2018-01-03 18:30:00,518.0,4500,19.0,18.0,999,0.5,0.4,183.0
2018-01-03 19:00:00,305.0,3700,19.0,18.0,999,1.0,0.4,183.0
2018-01-03 19:30:00,366.0,2400,19.0,18.0,999,1.0,0.4,244.0
2018-01-03 20:00:00,213.0,2400,19.0,18.0,50,2.1,0.4,91.0
2018-01-03 20:30:00,305.0,2000,19.0,18.0,80,1.5,0.4,61.0
2018-01-03 21:00:00,305.0,2700,18.0,18.0,80,1.5,0.4,91.0
2018-01-03 21:30:00,305.0,2900,18.0,18.0,110,2.1,0.4,91.0
2018-01-03 22:00:00,488.0,2600,18.0,18.0,100,1.5,0.2,274.0
2018-01-03 22:30:00,488.0,2300,18.0,18.0,100,1.5,0.2,274.0
2018-01-03 23:00:00,488.0,2900,18.0,18.0,50,1.0,0.2,274.0
2018-01-03 23:30:00,488.0,2900,19.0,18.0,60,1.0,0.2,274.0
2018-01-04 00:00:00,488.0,2500,19.0,18.0,999,0.0,0.2,183.0
2018-01-04 00:30:00,488.0,1900,19.0,18.0,999,0.5,0.2,183.0
2018-01-04 01:00:00,244.0,1600,19.0,18.0,999,1.0,0.4,152.0
2018-01-04 01:30:00,305.0,1100,19.0,18.0,80,1.5,0.4,152.0
2018-01-04 02:00:00,305.0,900,19.0,18.0,60,1.0,0.4,91.0
2018-01-04 02:30:00,305.0,800,19.0,18.0,340,1.5,0.4,91.0
2018-01-04 03:00:00,305.0,800,19.0,18.0,999,1.0,0.4,91.0
2018-01-04 03:30:00,305.0,1100,19.0,18.0,999,0.5,0.4,91.0
2018-01-04 04:00:00,305.0,1400,20.0,19.0,90,1.5,0.4,91.0
2018-01-04 04:30:00,305.0,2200,20.0,19.0,110,2.1,0.4,122.0
2018-01-04 05:00:00,305.0,2200,20.0,19.0,999,1.0,0.4,183.0
2018-01-04 05:30:00,305.0,1700,20.0,19.0,130,1.5,0.4,152.0
2018-01-04 06:00:00,305.0,1300,20.0,19.0,110,1.5,0.4,152.0
2018-01-04 06:30:00,305.0,1300,20.0,19.0,999,1.0,0.4,122.0
2018-01-04 07:00:00,305.0,1500,20.0,19.0,999,0.5,0.4,122.0
2018-01-04 07:30:00,305.0,1500,20.0,19.0,999,1.0,0.4,122.0
2018-01-04 08:00:00,305.0,1600,20.0,19.0,999,1.0,0.4,152.0
2018-01-04 08:30:00,305.0,1500,20.0,19.0,70,2.1,0.4,152.0
2018-01-04 09:00:00,305.0,1600,20.0,19.0,90,2.1,0.4,213.0
2018-01-04 09:30:00,305.0,1700,21.0,19.0,110,2.1,0.4,213.0
2018-01-04 10:00:00,305.0,1700,21.0,20.0,120,3.6,0.4,213.0
2018-01-04 10:30:00,305.0,2400,20.0,19.0,60,1.0,0.4,213.0
2018-01-04 11:00:00,305.0,2600,20.0,19.0,10,1.5,0.4,183.0
2018-01-04 11:30:00,305.0,2800,20.0,19.0,999,1.0,0.4,183.0
2018-01-04 12:00:00,396.0,2500,20.0,19.0,100,1.5,0.4,213.0
2018-01-04 12:30:00,396.0,2300,20.0,19.0,90,1.5,0.4,213.0
2018-01-04 13:00:00,396.0,2300,20.0,19.0,100,1.5,0.4,213.0
2018-01-04 13:30:00,305.0,2000,20.0,19.0,80,1.0,0.4,183.0
2018-01-04 14:00:00,305.0,2200,20.0,19.0,999,0.0,0.4,183.0
2018-01-04 14:30:00,244.0,2400,20.0,20.0,180,1.5,0.4,91.0
2018-01-04 15:00:00,152.0,1400,20.0,20.0,150,2.1,0.4,91.0
2018-01-04 15:30:00,152.0,1700,20.0,19.0,150,2.1,0.4,61.0
2018-01-04 16:00:00,152.0,2100,20.0,19.0,150,1.5,0.4,61.0
2018-01-04 16:30:00,183.0,2600,20.0,19.0,140,2.1,0.4,91.0
2018-01-04 17:00:00,305.0,3300,20.0,19.0,140,2.6,0.4,91.0
2018-01-04 17:30:00,305.0,3400,20.0,19.0,150,3.1,0.4,122.0
2018-01-04 18:00:00,427.0,4000,20.0,19.0,140,3.1,0.4,122.0
2018-01-04 18:30:00,427.0,4200,20.0,19.0,120,2.1,0.4,122.0
2018-01-04 19:00:00,427.0,3700,20.0,19.0,130,2.6,0.4,122.0
2018-01-04 19:30:00,305.0,3200,20.0,19.0,130,2.1,0.4,122.0
2018-01-04 20:00:00,183.0,2400,20.0,19.0,110,1.5,0.4,91.0
2018-01-04 20:30:00,183.0,1200,20.0,19.0,999,1.0,0.4,91.0
2018-01-04 21:00:00,152.0,800,20.0,19.0,90,1.5,0.4,61.0
2018-01-04 21:30:00,213.0,1600,20.0,19.0,110,1.5,0.4,61.0
2018-01-04 22:00:00,213.0,1700,20.0,19.0,80,1.0,0.4,61.0
2018-01-04 22:30:00,213.0,2000,20.0,19.0,999,0.5,0.4,61.0
2018-01-04 23:00:00,213.0,2100,20.0,19.0,110,1.5,0.4,91.0
2018-01-04 23:30:00,213.0,1800,20.0,19.0,90,1.0,0.4,91.0
2018-01-05 00:00:00,122.0,1400,20.0,19.0,100,1.5,0.7,122.0
2018-01-05 00:30:00,122.0,1300,20.0,19.0,100,1.0,0.7,122.0
2018-01-05 01:00:00,366.0,1500,20.0,19.0,90,1.5,0.4,183.0
2018-01-05 01:30:00,366.0,1500,20.0,19.0,100,2.1,0.4,152.0
2018-01-05 02:00:00,305.0,1400,20.0,19.0,90,1.5,0.4,152.0
2018-01-05 02:30:00,213.0,1000,20.0,19.0,130,1.5,0.4,91.0
2018-01-05 03:00:00,366.0,1000,20.0,19.0,150,1.5,0.4,91.0
2018-01-05 03:30:00,457.0,1200,20.0,20.0,150,2.1,0.4,91.0
2018-01-05 04:00:00,488.0,1900,20.0,20.0,150,2.1,0.4,122.0
2018-01-05 04:30:00,457.0,2500,21.0,20.0,140,2.1,0.4,152.0
2018-01-05 05:00:00,457.0,1900,21.0,20.0,999,1.0,0.4,183.0
2018-01-05 05:30:00,457.0,2500,21.0,19.0,999,1.0,0.4,183.0
2018-01-05 06:00:00,488.0,2300,21.0,20.0,999,0.5,0.4,213.0
2018-01-05 06:30:00,488.0,2500,22.0,20.0,999,1.0,0.4,244.0
2018-01-05 07:00:00,518.0,2400,21.0,20.0,130,2.6,0.4,244.0
2018-01-05 07:30:00,396.0,1700,21.0,20.0,140,2.6,0.4,152.0
2018-01-05 08:00:00,457.0,2300,21.0,20.0,140,2.1,0.4,152.0
2018-01-05 08:30:00,396.0,3300,21.0,20.0,100,2.1,0.4,183.0
2018-01-05 09:00:00,396.0,3700,21.0,20.0,110,2.6,0.4,213.0
2018-01-05 09:30:00,366.0,4300,21.0,20.0,120,2.1,0.2,213.0
2018-01-05 10:00:00,396.0,3800,21.0,20.0,100,2.1,0.4,274.0
2018-01-05 10:30:00,366.0,3300,21.0,20.0,100,2.1,0.2,244.0
2018-01-05 11:00:00,335.0,4700,21.0,20.0,120,2.1,0.4,213.0
2018-01-05 11:30:00,366.0,4200,21.0,20.0,100,2.6,0.4,274.0
2018-01-05 12:00:00,366.0,4200,21.0,20.0,110,2.6,0.4,213.0
2018-01-05 12:30:00,914.0,5000,21.0,20.0,120,3.1,0.4,213.0
2018-01-05 13:00:00,396.0,7000,21.0,20.0,140,2.6,0.2,244.0
2018-01-05 13:30:00,853.0,7000,21.0,19.0,160,3.1,0.4,274.0
2018-01-05 14:00:00,427.0,6000,21.0,20.0,160,3.6,0.4,244.0
2018-01-05 14:30:00,427.0,4500,21.0,20.0,160,3.6,0.4,183.0
2018-01-05 15:00:00,427.0,5000,21.0,20.0,160,3.6,0.4,183.0
2018-01-05 15:30:00,427.0,7000,21.0,20.0,150,2.6,0.4,183.0
2018-01-05 16:00:00,427.0,6000,20.0,19.0,150,4.1,0.4,183.0
2018-01-05 16:30:00,427.0,5000,20.0,19.0,140,4.1,0.4,183.0
2018-01-05 17:00:00,427.0,5000,20.0,19.0,130,4.1,0.4,183.0
2018-01-05 17:30:00,427.0,4700,20.0,19.0,130,3.6,0.4,183.0
2018-01-05 18:00:00,427.0,3800,20.0,19.0,130,4.6,0.4,183.0
2018-01-05 18:30:00,427.0,4400,20.0,19.0,130,2.6,0.4,183.0
2018-01-05 19:30:00,853.0,4200,20.0,19.0,130,4.6,0.4,152.0
2018-01-05 20:00:00,853.0,4800,20.0,19.0,130,3.6,0.4,152.0
2018-01-05 20:30:00,853.0,5000,20.0,19.0,130,4.1,0.4,152.0
2018-01-05 21:00:00,853.0,5000,20.0,19.0,130,4.6,0.4,152.0
2018-01-05 21:30:00,853.0,5000,20.0,19.0,130,3.6,0.4,152.0
2018-01-05 22:00:00,853.0,4700,19.0,18.0,130,4.6,0.4,152.0
2018-01-05 22:30:00,853.0,4700,19.0,18.0,140,4.1,0.4,152.0
2018-01-05 23:00:00,853.0,4700,19.0,18.0,120,3.1,0.4,152.0
2018-01-05 23:30:00,853.0,4500,19.0,18.0,130,3.1,0.4,152.0
2018-01-06 00:00:00,853.0,2800,19.0,18.0,120,2.6,0.4,152.0
2018-01-06 00:30:00,610.0,2100,19.0,18.0,130,3.1,0.4,122.0
2018-01-06 01:00:00,610.0,2400,20.0,19.0,130,4.6,0.4,122.0
2018-01-06 01:30:00,610.0,3000,20.0,19.0,160,2.6,0.4,122.0
2018-01-06 02:00:00,610.0,3500,20.0,19.0,150,2.6,0.4,122.0
2018-01-06 02:30:00,610.0,4000,20.0,19.0,140,3.1,0.4,122.0
2018-01-06 03:00:00,610.0,5000,21.0,19.0,140,2.6,0.4,122.0
2018-01-06 03:30:00,610.0,5000,21.0,19.0,140,3.6,0.4,183.0
2018-01-06 04:00:00,610.0,5000,21.0,19.0,140,2.6,0.4,183.0
2018-01-06 04:30:00,610.0,5000,21.0,19.0,140,2.6,0.4,183.0
2018-01-06 05:00:00,762.0,6000,21.0,19.0,160,2.1,0.4,244.0
2018-01-06 05:30:00,762.0,6000,21.0,19.0,130,2.1,0.4,244.0
2018-01-06 06:00:00,914.0,9000,21.0,19.0,160,2.6,0.4,305.0
2018-01-06 06:30:00,914.0,8000,21.0,19.0,170,2.1,0.4,305.0
2018-01-06 07:00:00,914.0,7000,21.0,19.0,160,2.6,0.4,305.0
2018-01-06 07:30:00,914.0,7000,22.0,19.0,160,2.6,0.4,305.0
2018-01-06 08:00:00,914.0,8000,22.0,20.0,140,3.1,0.4,305.0
2018-01-06 08:30:00,762.0,8000,22.0,19.0,130,2.6,0.4,274.0
2018-01-06 09:00:00,762.0,8000,22.0,19.0,120,3.1,0.4,274.0
2018-01-06 09:30:00,762.0,7000,22.0,19.0,120,2.6,0.4,274.0
2018-01-06 10:00:00,762.0,6000,21.0,19.0,110,3.1,0.4,274.0
2018-01-06 10:30:00,762.0,4300,21.0,20.0,90,2.6,0.4,274.0
2018-01-06 11:00:00,762.0,4500,21.0,20.0,80,2.1,0.4,274.0
2018-01-06 11:30:00,762.0,4500,21.0,20.0,110,2.6,0.4,274.0
2018-01-06 12:00:00,244.0,4900,21.0,20.0,120,3.6,0.7,244.0
2018-01-06 12:30:00,213.0,3800,21.0,20.0,140,4.1,0.4,152.0
2018-01-06 13:00:00,213.0,3100,20.0,19.0,130,3.6,0.4,152.0
2018-01-06 13:30:00,183.0,3000,20.0,19.0,160,3.1,0.7,183.0
2018-01-06 14:00:00,183.0,3200,20.0,19.0,150,2.6,0.7,183.0
2018-01-06 14:30:00,274.0,3200,20.0,19.0,150,3.6,0.4,183.0
2018-01-06 15:00:00,457.0,3400,20.0,19.0,160,2.1,0.2,213.0
2018-01-06 15:30:00,457.0,3400,20.0,19.0,140,2.6,0.4,213.0
2018-01-06 16:00:00,396.0,3500,20.0,19.0,999,1.0,0.4,183.0
2018-01-06 16:30:00,396.0,3600,20.0,19.0,130,2.1,0.4,183.0
2018-01-06 17:00:00,396.0,3600,20.0,19.0,130,3.1,0.4,183.0
2018-01-06 17:30:00,396.0,3500,20.0,19.0,120,3.1,0.4,183.0
2018-01-06 18:00:00,396.0,3800,20.0,19.0,120,3.1,0.4,152.0
2018-01-06 18:30:00,396.0,3600,20.0,19.0,130,3.1,0.4,152.0
2018-01-06 19:00:00,396.0,4400,20.0,19.0,140,3.1,0.4,152.0
2018-01-06 19:30:00,396.0,3700,19.0,18.0,140,3.6,0.4,152.0
2018-01-06 20:00:00,366.0,3200,19.0,18.0,130,3.6,0.4,122.0
2018-01-06 20:30:00,366.0,3000,19.0,18.0,130,3.6,0.4,122.0
2018-01-06 21:00:00,366.0,3100,19.0,18.0,130,4.1,0.4,122.0
2018-01-06 21:30:00,305.0,3500,19.0,18.0,130,3.1,0.4,91.0
2018-01-06 22:00:00,305.0,3600,19.0,18.0,120,2.6,0.4,122.0
2018-01-06 22:30:00,366.0,3900,19.0,18.0,130,3.6,0.4,152.0
2018-01-06 23:00:00,366.0,4000,19.0,18.0,130,3.1,0.4,122.0
2018-01-06 23:30:00,366.0,2800,19.0,18.0,120,3.1,0.4,122.0
2018-01-07 00:00:00,366.0,2500,19.0,18.0,120,3.6,0.4,122.0
2018-01-07 00:30:00,335.0,2100,19.0,18.0,130,4.1,0.4,122.0
2018-01-07 01:00:00,305.0,1900,19.0,18.0,130,4.1,0.4,122.0
2018-01-07 01:30:00,305.0,2000,19.0,18.0,130,2.1,0.4,122.0
2018-01-07 02:00:00,305.0,2400,20.0,19.0,130,3.6,0.4,122.0
2018-01-07 02:30:00,305.0,2400,20.0,19.0,120,3.6,0.4,152.0
2018-01-07 03:00:00,183.0,2800,20.0,19.0,120,3.6,0.7,183.0
2018-01-07 03:30:00,183.0,3100,21.0,19.0,140,3.6,0.7,183.0
2018-01-07 04:00:00,183.0,3500,21.0,19.0,130,3.6,0.7,183.0
2018-01-07 04:30:00,213.0,4000,21.0,19.0,120,3.6,0.7,213.0
2018-01-07 05:00:00,244.0,4600,21.0,20.0,130,3.6,0.7,244.0
2018-01-07 05:30:00,213.0,4700,21.0,19.0,140,3.6,0.2,152.0
2018-01-07 06:00:00,244.0,4400,21.0,19.0,130,4.6,0.2,152.0
2018-01-07 06:30:00,244.0,4200,21.0,19.0,140,3.6,0.2,152.0
2018-01-07 07:00:00,244.0,3700,21.0,20.0,120,2.6,0.2,152.0
2018-01-07 07:30:00,244.0,4000,21.0,20.0,140,3.6,0.2,152.0
2018-01-07 08:00:00,244.0,4100,22.0,20.0,130,3.1,0.2,152.0
2018-01-07 08:30:00,244.0,4200,22.0,20.0,130,3.6,0.2,152.0
2018-01-07 09:00:00,244.0,3600,22.0,20.0,140,3.1,0.4,152.0
2018-01-07 09:30:00,244.0,2800,21.0,20.0,130,2.6,0.2,152.0
2018-01-07 10:00:00,213.0,2200,21.0,20.0,130,2.1,0.2,152.0
2018-01-07 10:30:00,213.0,2400,21.0,20.0,140,2.1,0.4,152.0
2018-01-07 11:00:00,122.0,2900,21.0,20.0,120,2.1,0.7,122.0
2018-01-07 11:30:00,183.0,2400,21.0,20.0,999,1.0,0.4,91.0
2018-01-07 12:00:00,183.0,2900,21.0,20.0,130,3.6,0.4,91.0
2018-01-07 12:30:00,183.0,3000,21.0,20.0,110,3.6,0.4,91.0
2018-01-07 13:00:00,183.0,3200,21.0,20.0,120,3.1,0.4,91.0
2018-01-07 13:30:00,213.0,3700,21.0,20.0,130,3.6,0.4,91.0
2018-01-07 14:00:00,244.0,4100,21.0,20.0,140,3.1,0.4,122.0
2018-01-07 14:30:00,213.0,4400,21.0,20.0,130,4.1,0.4,91.0
2018-01-07 15:00:00,213.0,3800,21.0,20.0,130,4.6,0.4,91.0
2018-01-07 15:30:00,183.0,3000,21.0,20.0,140,3.6,0.4,91.0
2018-01-07 16:00:00,213.0,4000,21.0,20.0,130,4.1,0.4,91.0
2018-01-07 16:30:00,213.0,5000,21.0,20.0,130,4.6,0.4,122.0
2018-01-07 17:00:00,183.0,5000,21.0,20.0,130,4.1,0.4,122.0
2018-01-07 17:30:00,213.0,6000,21.0,20.0,120,3.1,0.4,122.0
2018-01-07 18:00:00,213.0,6000,21.0,20.0,130,3.6,0.4,122.0
2018-01-07 18:30:00,305.0,6000,21.0,20.0,130,3.1,0.4,152.0
2018-01-07 19:00:00,305.0,5000,21.0,20.0,130,3.1,0.4,152.0
2018-01-07 19:30:00,305.0,5000,21.0,20.0,110,2.6,0.4,152.0
2018-01-07 20:00:00,244.0,4100,21.0,20.0,110,2.1,0.4,122.0
2018-01-07 20:30:00,213.0,3500,21.0,20.0,130,3.1,0.4,122.0
2018-01-07 21:00:00,213.0,4500,21.0,20.0,110,2.6,0.4,122.0
2018-01-07 21:30:00,,1500,21.0,20.0,100,2.6,0.4,91.0
