DATE,CIG,VIS,TMP,DEW,SLP,WD,WS,CLDCR,CLDHT
2018-03-28 18:00:00,,10000,22.9,20.7,1011.9,140,2.0,0.3,450.0
2018-03-28 21:00:00,,10000,22.5,21.1,1010.9,90,2.0,0.3,450.0
2018-03-29 00:00:00,,10000,22.4,21.1,1012.7,140,2.0,0.5,450.0
2018-03-29 03:00:00,,10000,25.5,21.1,1014.0,70,1.0,0.5,450.0
2018-03-29 06:00:00,,10000,27.8,21.2,1010.7,90,3.0,0.3,450.0
2018-03-29 09:00:00,,10000,27.0,21.3,1009.8,90,3.0,0.6,450.0
2018-03-29 12:00:00,22000.0,10000,25.0,21.5,1010.7,140,2.0,0.3,1250.0
2018-03-29 15:00:00,,10000,23.6,21.4,1013.3,110,2.0,0.3,1250.0
2018-03-29 18:00:00,,10000,22.9,21.5,1012.7,90,1.0,0.8,1250.0
2018-03-29 21:00:00,,10000,22.8,21.5,1012.0,90,2.0,0.2,450.0
2018-03-30 00:00:00,,4000,22.9,21.5,1014.3,70,2.0,0.6,450.0
2018-03-30 03:00:00,,10000,24.5,21.6,1015.9,90,2.0,0.5,450.0
2018-03-30 06:00:00,,10000,25.4,21.3,1014.0,140,2.0,0.5,450.0
2018-03-30 09:00:00,,10000,26.8,20.7,1011.3,90,3.0,0.5,450.0
2018-03-30 12:00:00,,10000,25.3,21.0,1012.1,140,3.0,0.8,450.0
2018-03-30 15:00:00,,10000,23.8,20.7,1014.3,90,2.0,0.5,1250.0
2018-03-30 18:00:00,,10000,22.6,20.9,1014.0,90,1.0,,
2018-03-30 21:00:00,22000.0,10000,21.8,20.8,1013.0,90,2.0,0.3,1250.0
2018-03-31 00:00:00,,4000,21.8,20.8,1015.4,90,1.0,0.5,450.0
2018-03-31 03:00:00,,10000,25.5,20.8,1016.3,140,3.0,0.2,450.0
2018-03-31 06:00:00,,10000,27.8,20.5,1013.9,180,3.0,0.1,800.0
2018-03-31 09:00:00,,10000,27.3,20.6,1012.1,160,3.0,0.2,450.0
2018-03-31 12:00:00,,10000,24.5,21.0,1012.9,110,3.0,0.6,1250.0
2018-03-31 15:00:00,,10000,22.6,20.2,1014.5,140,2.0,,
2018-03-31 18:00:00,,10000,22.6,21.0,1013.6,90,3.0,,
2018-03-31 21:00:00,,10000,22.4,20.7,1012.8,90,2.0,,
2018-04-01 00:00:00,,4000,22.2,20.9,1014.4,70,1.0,0.4,450.0
2018-04-01 03:00:00,,10000,25.0,21.0,1016.4,140,2.0,0.2,450.0
2018-04-01 06:00:00,,10000,27.7,20.2,1013.9,140,2.0,0.6,1250.0
2018-04-01 09:00:00,,10000,28.0,19.0,1011.7,110,2.0,0.7,1250.0
2018-04-01 12:00:00,,10000,26.2,19.0,1012.0,140,2.0,0.5,1250.0
2018-04-01 15:00:00,,10000,23.8,20.5,1014.0,140,1.0,,
2018-04-01 18:00:00,,10000,22.7,20.7,1013.2,140,1.0,,
2018-04-01 21:00:00,,10000,21.7,20.4,1011.7,70,2.0,,
2018-04-02 00:00:00,,4000,22.0,21.0,1013.6,140,1.0,0.7,1250.0
2018-04-02 03:00:00,22000.0,10000,25.6,21.0,1015.0,90,2.0,0.1,800.0
2018-04-02 06:00:00,22000.0,10000,29.0,20.0,1011.9,140,3.0,0.2,800.0
2018-04-02 09:00:00,,10000,29.0,20.4,1009.9,90,2.0,0.2,800.0
2018-04-02 12:00:00,,10000,25.6,19.7,1010.7,140,2.0,0.2,800.0
2018-04-02 15:00:00,22000.0,10000,23.5,21.0,1013.0,90,2.0,,
2018-04-02 18:00:00,,10000,22.6,20.7,1011.7,90,2.0,,
2018-04-02 21:00:00,,10000,22.0,20.7,1009.7,140,3.0,,
2018-04-03 00:00:00,,10000,22.5,20.8,1012.1,140,3.0,0.2,450.0
2018-04-03 03:00:00,,10000,25.8,20.9,1013.2,90,3.0,0.2,450.0
2018-04-03 06:00:00,,10000,27.2,20.2,1011.8,160,3.0,0.5,450.0
2018-04-03 09:00:00,,10000,27.0,19.8,1010.2,140,3.0,0.6,450.0
2018-04-03 12:00:00,,10000,25.0,20.2,1010.3,90,2.0,0.6,1250.0
2018-04-03 15:00:00,22000.0,10000,23.6,20.5,1012.0,140,2.0,0.3,1250.0
2018-04-03 18:00:00,,10000,22.5,20.9,1011.7,90,2.0,,
2018-04-03 21:00:00,22000.0,10000,22.2,20.8,1010.4,90,2.0,0.2,450.0
2018-04-04 00:00:00,,4000,22.7,21.4,1012.1,90,1.0,0.5,450.0
2018-04-04 03:00:00,,10000,24.8,21.4,1013.0,160,2.0,0.3,450.0
2018-04-04 06:00:00,2750.0,10000,28.1,20.7,1010.0,140,3.0,0.2,800.0
2018-04-04 09:00:00,1250.0,10000,27.5,18.8,1007.7,110,4.0,0.6,450.0
2018-04-04 12:00:00,1250.0,10000,25.5,20.2,1009.2,140,3.0,0.2,450.0
2018-04-04 15:00:00,1250.0,10000,24.2,21.2,1011.9,110,2.0,0.6,450.0
2018-04-04 18:00:00,1250.0,10000,23.5,21.4,1010.4,160,2.0,0.5,450.0
2018-04-04 21:00:00,1250.0,10000,23.0,21.3,1008.8,140,2.0,0.5,450.0
2018-04-05 00:00:00,2750.0,4000,23.0,21.6,1010.4,140,2.0,0.4,1250.0
2018-04-05 03:00:00,1250.0,10000,25.5,21.2,1011.1,140,2.0,0.2,450.0
2018-04-05 06:00:00,1250.0,10000,26.7,20.9,1008.9,140,2.0,0.3,450.0
2018-04-05 09:00:00,1250.0,10000,27.5,20.5,1006.7,90,3.0,0.5,450.0
2018-04-05 12:00:00,1250.0,10000,26.0,19.9,1007.9,140,3.0,0.2,450.0
2018-04-05 15:00:00,1250.0,10000,24.0,20.9,1009.7,110,2.0,0.3,450.0
2018-04-05 18:00:00,1250.0,10000,23.5,21.5,1009.2,90,2.0,0.3,450.0
2018-04-05 21:00:00,1250.0,10000,23.5,21.7,1010.1,90,2.0,0.5,450.0
2018-04-06 00:00:00,1250.0,10000,23.7,20.9,1013.5,50,2.0,0.5,450.0
2018-04-06 03:00:00,1250.0,10000,24.0,21.9,1015.6,180,1.0,0.5,450.0
2018-04-06 06:00:00,1250.0,10000,19.5,16.4,1016.8,360,4.0,0.4,450.0
2018-04-06 09:00:00,1250.0,10000,20.5,13.4,1018.2,340,2.0,0.5,450.0
2018-04-06 12:00:00,800.0,10000,19.7,12.8,1021.2,360,3.0,0.2,450.0
2018-04-06 15:00:00,1250.0,10000,19.7,10.2,1024.8,360,3.0,0.5,450.0
2018-04-06 18:00:00,1250.0,10000,19.0,7.6,1024.5,360,3.0,0.6,450.0
2018-04-06 21:00:00,1250.0,10000,18.6,7.3,1023.9,360,1.0,0.5,450.0
2018-04-07 00:00:00,1250.0,10000,19.0,7.9,1026.8,340,2.0,0.1,450.0
2018-04-07 03:00:00,1250.0,10000,21.2,6.3,1029.0,360,5.0,0.2,450.0
2018-04-07 06:00:00,1250.0,10000,22.0,2.9,1026.3,360,3.0,0.5,450.0
2018-04-07 09:00:00,1250.0,10000,22.2,5.1,1023.6,340,2.0,0.2,450.0
2018-04-07 12:00:00,22000.0,10000,19.2,7.4,1023.7,160,2.0,0.1,800.0
2018-04-07 15:00:00,22000.0,10000,17.2,13.6,1024.7,90,1.0,,
2018-04-07 18:00:00,22000.0,10000,16.0,13.3,1022.6,110,1.0,,
2018-04-07 21:00:00,22000.0,10000,14.6,12.5,1021.5,360,0.0,,
2018-04-08 00:00:00,2750.0,10000,15.5,13.6,1023.6,360,0.0,,
2018-04-08 03:00:00,2750.0,10000,21.2,8.7,1023.7,270,2.0,,
2018-04-08 06:00:00,2750.0,10000,24.2,7.7,1020.0,140,2.0,,
2018-04-08 09:00:00,22000.0,10000,24.7,9.4,1017.0,90,2.0,,
2018-04-08 12:00:00,22000.0,10000,22.2,11.7,1017.2,90,2.0,,
2018-04-08 15:00:00,22000.0,10000,19.2,14.1,1019.4,140,3.0,,
2018-04-08 18:00:00,22000.0,10000,18.1,15.0,1017.9,140,2.0,,
2018-04-08 21:00:00,22000.0,10000,17.5,14.7,1016.3,360,0.0,,
2018-04-09 00:00:00,22000.0,10000,17.5,14.6,1017.8,360,0.0,,
2018-04-09 03:00:00,2750.0,10000,23.0,13.7,1018.2,140,2.0,,
2018-04-09 06:00:00,2750.0,10000,25.0,13.4,1015.1,90,3.0,,
2018-04-09 09:00:00,2750.0,10000,25.7,14.4,1012.2,90,4.0,,
2018-04-09 12:00:00,22000.0,10000,23.5,16.6,1012.8,90,3.0,,
2018-04-09 15:00:00,22000.0,10000,20.7,16.2,1014.7,110,2.0,,
2018-04-09 18:00:00,22000.0,10000,19.5,16.6,1013.7,110,2.0,,
2018-04-09 21:00:00,1250.0,10000,20.0,17.9,1012.5,110,2.0,0.2,450.0
2018-04-10 00:00:00,1250.0,4000,20.0,18.7,1014.3,360,0.0,0.5,450.0
2018-04-10 03:00:00,1250.0,10000,22.7,19.2,1014.6,160,2.0,0.2,450.0
2018-04-10 06:00:00,1250.0,10000,25.7,19.4,1011.1,140,3.0,0.2,800.0
2018-04-10 09:00:00,1250.0,10000,25.5,19.6,1008.6,110,2.0,0.3,450.0
2018-04-10 12:00:00,1250.0,10000,24.2,20.8,1009.5,140,3.0,0.2,450.0
2018-04-10 15:00:00,1250.0,10000,22.7,20.5,1011.6,140,3.0,0.1,450.0
2018-04-10 18:00:00,1250.0,10000,22.5,20.8,1010.4,90,2.0,0.2,450.0
2018-04-10 21:00:00,1250.0,10000,22.5,20.8,1009.5,140,2.0,0.5,450.0
2018-04-11 00:00:00,2750.0,4000,22.5,21.2,1011.6,140,2.0,0.6,450.0
2018-04-11 03:00:00,2750.0,4000,23.0,21.8,1012.4,140,1.0,0.6,450.0
2018-04-11 06:00:00,1250.0,10000,26.5,22.3,1008.8,140,3.0,0.2,450.0
2018-04-11 09:00:00,1250.0,10000,27.7,22.7,1005.8,140,3.0,0.2,450.0
2018-04-11 15:00:00,,10000,24.3,22.5,1008.1,140,2.0,0.3,450.0
2018-04-11 18:00:00,,10000,23.9,22.1,1006.8,140,2.0,0.3,450.0
2018-04-11 21:00:00,1250.0,10000,24.0,22.2,1005.6,140,2.0,0.4,450.0
2018-04-12 00:00:00,1500.0,4000,23.6,22.5,1008.3,140,1.0,0.6,450.0
2018-04-12 03:00:00,1250.0,10000,25.2,23.1,1009.4,160,3.0,0.6,450.0
2018-04-12 06:00:00,1250.0,10000,25.6,23.2,1007.0,140,2.0,0.6,450.0
2018-04-12 09:00:00,1250.0,10000,26.7,22.8,1004.5,140,2.0,0.6,450.0
2018-04-12 12:00:00,1250.0,10000,26.0,22.9,1005.5,90,2.0,0.5,450.0
2018-04-12 15:00:00,1250.0,10000,25.0,22.9,1007.2,90,2.0,0.3,450.0
2018-04-12 18:00:00,1250.0,10000,24.7,23.0,1006.8,110,3.0,0.6,450.0
2018-04-12 21:00:00,1250.0,10000,24.7,23.1,1006.0,110,2.0,0.2,450.0
2018-04-13 00:00:00,2750.0,4000,24.5,23.3,1008.3,110,2.0,0.6,450.0
2018-04-13 03:00:00,,10000,25.3,24.0,1009.6,140,2.0,0.6,450.0
2018-04-13 06:00:00,,10000,27.0,24.1,1007.5,110,2.0,0.6,450.0
2018-04-13 12:00:00,,10000,26.6,24.3,1006.7,140,2.0,0.8,450.0
2018-04-13 15:00:00,,10000,25.8,23.9,1008.7,110,2.0,0.2,450.0
2018-04-13 18:00:00,,10000,24.8,23.1,1007.8,90,2.0,0.2,450.0
2018-04-13 21:00:00,,10000,24.8,23.0,1007.0,90,1.0,0.2,450.0
2018-04-14 00:00:00,,4000,24.6,23.4,1008.7,999,999.9,0.8,1250.0
2018-04-14 03:00:00,,4000,26.4,23.6,1009.9,90,1.0,0.5,450.0
2018-04-14 06:00:00,,10000,27.6,23.8,1008.3,90,2.0,0.2,450.0
2018-04-14 09:00:00,,10000,27.0,24.8,1006.5,90,3.0,0.2,450.0
2018-04-14 12:00:00,,10000,25.3,23.8,1007.7,70,2.0,0.6,450.0
2018-04-14 15:00:00,,10000,24.8,23.3,1010.4,90,2.0,0.3,450.0
2018-04-14 18:00:00,,10000,24.7,22.7,1011.2,50,2.0,0.2,450.0
2018-04-14 21:00:00,,10000,21.4,18.5,1012.3,50,4.0,0.3,450.0
2018-04-15 00:00:00,,10000,21.0,16.7,1013.8,360,3.0,0.2,450.0
2018-04-15 03:00:00,,10000,21.8,16.1,1017.5,180,1.0,0.2,450.0
2018-04-15 06:00:00,,10000,21.6,17.0,1015.4,320,2.0,0.2,450.0
2018-04-15 09:00:00,,10000,22.1,17.2,1013.7,360,1.0,0.1,450.0
2018-04-15 12:00:00,,10000,20.5,17.5,1014.3,140,1.0,0.8,450.0
2018-04-15 15:00:00,,10000,20.6,18.0,1015.8,140,2.0,0.2,450.0
2018-04-15 18:00:00,,10000,20.6,16.4,1017.9,360,2.0,0.3,450.0
2018-04-15 21:00:00,,10000,19.3,16.3,1014.1,180,2.0,0.3,450.0
2018-04-16 00:00:00,,10000,19.0,16.8,1017.1,360,2.0,0.6,450.0
2018-04-16 03:00:00,,10000,19.6,17.4,1019.4,230,2.0,0.6,450.0
2018-04-16 06:00:00,1250.0,10000,22.0,17.4,1017.1,360,3.0,0.6,450.0
2018-04-16 09:00:00,1250.0,10000,23.6,17.5,1015.2,270,2.0,0.6,450.0
2018-04-16 12:00:00,1250.0,10000,22.2,18.3,1015.7,270,2.0,0.6,450.0
2018-04-16 15:00:00,1250.0,10000,21.7,18.6,1017.7,250,1.0,0.5,450.0
2018-04-16 18:00:00,1250.0,10000,21.0,19.1,1017.2,180,1.0,0.2,450.0
2018-04-16 21:00:00,1250.0,10000,20.5,18.9,1015.8,360,0.0,0.3,450.0
2018-04-17 00:00:00,,10000,20.7,19.6,1017.9,999,999.9,0.7,1250.0
2018-04-17 03:00:00,,10000,23.0,19.4,1019.2,320,1.0,0.3,450.0
2018-04-17 06:00:00,,10000,26.6,17.3,1016.8,320,2.0,0.3,800.0
2018-04-17 09:00:00,,10000,25.9,17.8,1014.7,160,1.0,0.3,450.0
2018-04-17 12:00:00,,10000,23.0,19.4,1014.6,160,2.0,,
2018-04-17 15:00:00,,10000,21.0,18.7,1016.4,90,2.0,,
2018-04-17 18:00:00,,10000,20.0,17.7,1015.6,90,1.0,,
2018-04-17 21:00:00,,10000,19.8,17.3,1014.4,110,1.0,0.8,1250.0
2018-04-18 00:00:00,,10000,19.9,18.3,1016.1,140,1.0,0.7,1250.0
2018-04-18 03:00:00,,10000,24.1,17.7,1017.1,140,1.0,0.1,800.0
2018-04-18 06:00:00,,10000,26.9,18.8,1014.5,160,2.0,0.2,800.0
2018-04-18 09:00:00,,10000,28.0,16.6,1012.0,160,2.0,9.9,99999.0
2018-04-18 12:00:00,,10000,25.6,19.2,1011.9,140,1.0,0.5,450.0
2018-04-18 15:00:00,,10000,22.6,19.3,1013.7,999,999.9,,
2018-04-18 18:00:00,,10000,22.3,20.4,1012.4,999,999.9,0.2,450.0
2018-04-18 21:00:00,,10000,22.0,20.1,1011.6,999,999.9,0.6,1250.0
2018-04-19 00:00:00,,4000,22.0,20.7,1013.2,140,1.0,0.7,1250.0
2018-04-19 03:00:00,,10000,25.2,20.3,1013.9,140,2.0,0.2,450.0
2018-04-19 06:00:00,,10000,26.3,19.6,1011.7,140,3.0,0.2,450.0
2018-04-19 09:00:00,,10000,27.3,19.8,1009.1,140,3.0,0.6,1250.0
2018-04-19 12:00:00,22000.0,10000,25.2,19.9,1009.2,140,3.0,0.2,1250.0
2018-04-19 15:00:00,22000.0,10000,23.4,21.5,1011.1,140,3.0,0.3,1250.0
2018-04-19 18:00:00,,10000,22.9,21.5,1010.8,140,3.0,0.2,450.0
2018-04-19 21:00:00,,10000,22.7,21.8,1010.0,140,2.0,0.3,450.0
2018-04-20 00:00:00,,4000,23.2,22.0,1010.8,140,2.0,0.2,450.0
2018-04-20 03:00:00,,10000,25.8,22.2,1011.5,160,2.0,0.7,1250.0
2018-04-20 06:00:00,,10000,29.0,22.5,1009.4,160,3.0,0.2,800.0
2018-04-20 09:00:00,,10000,28.8,22.8,1007.4,140,2.0,0.7,1250.0
2018-04-20 12:00:00,22000.0,10000,26.5,22.9,1008.1,140,3.0,0.2,1250.0
2018-04-20 15:00:00,,10000,25.0,23.2,1010.1,140,2.0,0.1,450.0
2018-04-20 18:00:00,,10000,25.2,23.7,1009.0,140,3.0,0.3,450.0
2018-04-20 21:00:00,,10000,24.7,23.5,1008.5,140,2.0,0.5,450.0
2018-04-21 00:00:00,,10000,25.0,23.8,1009.7,140,2.0,0.5,450.0
2018-04-21 03:00:00,,10000,28.4,24.3,1010.1,140,3.0,0.6,800.0
2018-04-21 06:00:00,,10000,30.8,23.6,1007.6,140,3.0,0.6,800.0
2018-04-21 09:00:00,,10000,29.6,24.0,1005.2,140,3.0,0.1,800.0
2018-04-21 12:00:00,,10000,26.9,23.5,1007.0,140,3.0,0.2,450.0
2018-04-21 15:00:00,,10000,26.2,23.2,1009.4,140,3.0,0.2,450.0
2018-04-21 18:00:00,,10000,25.4,23.5,1008.0,50,2.0,0.3,450.0
2018-04-21 21:00:00,,10000,25.3,23.5,1007.4,140,3.0,0.3,450.0
2018-04-22 00:00:00,,10000,25.3,23.5,1009.0,140,3.0,0.6,450.0
2018-04-22 03:00:00,,10000,27.4,24.2,1009.2,140,4.0,0.5,450.0
2018-04-22 06:00:00,,10000,30.0,24.8,1006.5,140,4.0,0.4,800.0
2018-04-22 09:00:00,,10000,29.4,24.4,1004.4,140,3.0,0.6,450.0
2018-04-22 12:00:00,,10000,26.6,24.5,1005.0,140,4.0,0.5,450.0
2018-04-22 15:00:00,,10000,26.2,24.4,1006.7,140,3.0,0.3,450.0
2018-04-22 18:00:00,,10000,25.9,24.3,1004.8,140,3.0,0.6,450.0
2018-04-22 21:00:00,,10000,25.7,24.2,1004.6,140,3.0,0.5,450.0
2018-04-23 00:00:00,,10000,25.8,24.8,1006.6,140,3.0,0.5,450.0
2018-04-23 03:00:00,,10000,27.5,24.7,1007.4,50,3.0,0.3,450.0
2018-04-23 06:00:00,,10000,29.8,24.2,1005.1,360,2.0,0.4,450.0
2018-04-23 09:00:00,,10000,29.8,24.1,1003.1,50,2.0,0.1,450.0
2018-04-23 12:00:00,,10000,26.6,24.4,1005.3,140,3.0,0.5,450.0
2018-04-23 15:00:00,,10000,26.3,24.7,1007.8,140,2.0,0.4,450.0
2018-04-23 18:00:00,,10000,25.8,24.5,1006.9,50,3.0,0.5,450.0
2018-04-23 21:00:00,,10000,25.5,24.0,1006.5,140,2.0,0.4,450.0
2018-04-24 00:00:00,,4000,26.1,24.9,1008.9,140,1.0,0.5,450.0
2018-04-24 03:00:00,,10000,27.6,24.6,1009.8,140,2.0,0.5,450.0
2018-04-24 06:00:00,,10000,27.3,24.5,1008.2,140,2.0,0.2,450.0
2018-04-24 09:00:00,,10000,28.6,24.3,1005.8,160,3.0,0.2,450.0
2018-04-24 12:00:00,,10000,27.7,25.0,1007.0,160,2.0,0.6,1250.0
2018-04-24 15:00:00,,10000,27.2,25.2,1009.9,140,3.0,0.2,450.0
2018-04-24 18:00:00,,10000,26.4,24.0,1008.3,140,3.0,0.4,450.0
2018-04-24 21:00:00,,10000,24.3,21.7,1006.8,50,2.0,0.6,450.0
2018-04-25 00:00:00,,10000,24.3,23.4,1010.2,140,3.0,0.5,450.0
2018-04-25 03:00:00,,2000,24.6,23.7,1011.8,140,3.0,0.3,450.0
2018-04-25 06:00:00,,10000,23.3,22.4,1011.3,360,2.0,0.4,450.0
2018-04-25 09:00:00,,10000,23.5,22.4,1008.4,999,999.9,0.3,450.0
2018-04-25 12:00:00,,10000,23.7,22.2,1009.0,140,2.0,0.7,450.0
2018-04-25 15:00:00,,10000,23.7,21.9,1011.5,140,1.0,0.5,450.0
2018-04-25 18:00:00,,10000,23.2,21.8,1010.3,999,999.9,0.3,450.0
2018-04-25 21:00:00,,10000,23.4,22.2,1009.7,180,1.0,0.3,450.0
2018-04-26 00:00:00,,10000,23.7,22.2,1012.3,999,999.9,0.5,450.0
2018-04-26 03:00:00,,10000,26.4,22.7,1013.2,50,2.0,0.5,450.0
2018-04-26 06:00:00,1250.0,10000,28.0,23.1,1011.7,90,3.0,0.2,450.0
2018-04-26 09:00:00,,10000,28.5,23.1,1008.9,90,2.0,0.4,1250.0
2018-04-26 12:00:00,1250.0,10000,26.6,23.7,1011.0,90,3.0,0.1,450.0
2018-04-26 15:00:00,1250.0,10000,25.0,22.9,1014.0,140,2.0,0.2,450.0
2018-04-26 18:00:00,1250.0,10000,23.6,22.1,1013.7,50,2.0,0.6,450.0
2018-04-26 21:00:00,800.0,2000,22.2,21.3,1013.4,50,3.0,0.3,450.0
2018-04-27 00:00:00,1250.0,10000,22.6,20.9,1015.2,360,2.0,0.5,450.0
2018-04-27 03:00:00,2750.0,10000,23.6,20.5,1016.9,360,2.0,0.3,450.0
2018-04-27 06:00:00,800.0,10000,23.2,22.0,1015.5,270,2.0,0.4,450.0
2018-04-27 09:00:00,1250.0,10000,23.0,20.5,1012.9,230,1.0,0.3,450.0
2018-04-27 12:00:00,1250.0,10000,23.2,21.7,1014.2,270,2.0,0.2,450.0
2018-04-27 15:00:00,1250.0,10000,23.2,21.9,1016.6,180,2.0,0.3,450.0
2018-04-27 18:00:00,1250.0,10000,23.0,21.8,1015.4,140,2.0,0.5,450.0
2018-04-27 21:00:00,1250.0,10000,23.0,21.3,1013.6,140,2.0,0.3,450.0
2018-04-28 00:00:00,1250.0,10000,23.2,21.9,1014.6,140,2.0,0.2,450.0
2018-04-28 03:00:00,2750.0,10000,24.2,22.7,1015.5,50,2.0,0.4,450.0
2018-04-28 06:00:00,1250.0,10000,25.2,22.8,1013.4,140,2.0,0.3,450.0
2018-04-28 09:00:00,1250.0,10000,26.5,22.6,1010.9,50,2.0,0.2,450.0
2018-04-28 12:00:00,2750.0,10000,25.5,23.1,1011.8,160,2.0,0.4,1250.0
2018-04-28 15:00:00,1250.0,10000,24.7,23.3,1014.0,140,2.0,0.8,1250.0
2018-04-28 18:00:00,1250.0,10000,24.2,23.1,1012.7,140,2.0,0.2,450.0
2018-04-28 21:00:00,1250.0,10000,23.7,22.7,1010.8,110,3.0,0.8,1250.0
2018-04-29 00:00:00,1250.0,10000,24.0,22.6,1012.9,90,2.0,0.3,450.0
2018-04-29 03:00:00,2750.0,10000,25.0,23.2,1013.5,140,2.0,0.6,450.0
2018-04-29 06:00:00,2750.0,10000,26.6,23.7,1011.2,90,2.0,0.4,450.0
2018-04-29 09:00:00,1250.0,10000,27.5,23.6,1008.8,140,1.0,0.4,450.0
2018-04-29 12:00:00,1250.0,10000,26.6,24.0,1009.4,140,2.0,0.5,450.0
2018-04-29 15:00:00,1250.0,10000,24.7,23.1,1010.8,90,3.0,0.6,1250.0
2018-04-29 18:00:00,1250.0,4000,24.2,23.0,1009.7,90,3.0,0.7,1250.0
2018-04-29 21:00:00,1250.0,4000,24.2,23.0,1009.6,110,3.0,0.2,450.0
2018-04-30 00:00:00,1250.0,4000,24.0,22.8,1011.5,140,2.0,0.2,450.0
2018-04-30 03:00:00,1250.0,10000,27.5,22.8,1012.9,180,2.0,0.4,800.0
2018-04-30 06:00:00,,10000,30.2,23.9,1010.9,90,2.0,0.3,800.0
2018-04-30 09:00:00,22000.0,10000,31.5,22.6,1007.4,140,2.0,0.2,800.0
2018-04-30 12:00:00,22000.0,10000,28.2,24.2,1007.8,140,2.0,0.2,1250.0
2018-04-30 15:00:00,1250.0,10000,26.7,24.4,1011.2,90,3.0,0.2,450.0
2018-04-30 18:00:00,,10000,25.7,24.1,1010.2,110,2.0,0.2,450.0
2018-04-30 21:00:00,,10000,25.6,24.1,1009.5,140,2.0,0.3,450.0
2018-05-01 00:00:00,1250.0,10000,26.0,24.5,1011.0,90,2.0,0.2,450.0
2018-05-01 03:00:00,1250.0,10000,29.2,24.4,1012.3,180,3.0,0.3,450.0
2018-05-01 06:00:00,800.0,10000,31.5,24.5,1010.0,140,3.0,0.5,800.0
2018-05-01 09:00:00,800.0,10000,32.2,24.3,1007.2,90,2.0,0.6,800.0
2018-05-01 12:00:00,,10000,29.7,23.9,1008.6,140,3.0,0.1,800.0
2018-05-01 15:00:00,1250.0,10000,27.5,24.8,1011.1,140,3.0,0.1,450.0
2018-05-01 18:00:00,1250.0,10000,26.7,25.1,1010.5,90,3.0,0.2,450.0
2018-05-01 21:00:00,1250.0,10000,26.2,24.8,1009.2,140,2.0,0.1,450.0
2018-05-02 00:00:00,1250.0,10000,26.7,25.3,1011.4,140,2.0,0.6,450.0
2018-05-02 03:00:00,1250.0,10000,29.1,25.7,1013.1,140,2.0,0.3,450.0
2018-05-02 06:00:00,800.0,10000,31.0,25.2,1010.1,140,2.0,0.2,450.0
2018-05-02 09:00:00,800.0,10000,29.6,28.2,1009.9,140,2.0,0.4,450.0
2018-05-02 12:00:00,450.0,10000,25.5,23.9,1011.8,360,3.0,0.4,450.0
2018-05-02 15:00:00,450.0,10000,24.7,22.8,1014.5,320,1.0,0.3,450.0
2018-05-02 18:00:00,800.0,10000,24.5,22.9,1014.4,340,3.0,0.3,450.0
2018-05-02 21:00:00,1250.0,10000,24.0,22.6,1013.4,360,1.0,0.6,450.0
2018-05-03 00:00:00,1250.0,10000,24.2,22.8,1015.0,270,2.0,0.5,450.0
2018-05-03 03:00:00,1250.0,10000,26.6,23.2,1016.1,270,2.0,0.3,450.0
2018-05-03 06:00:00,1250.0,10000,27.7,23.6,1013.6,180,2.0,0.5,450.0
2018-05-03 09:00:00,,10000,28.6,23.3,1011.2,140,2.0,0.6,450.0
2018-05-03 12:00:00,1250.0,10000,27.5,24.5,1011.9,140,1.0,0.5,450.0
2018-05-03 15:00:00,1250.0,10000,26.7,24.6,1013.8,140,1.0,0.7,1250.0
2018-05-03 18:00:00,1250.0,10000,25.7,24.2,1012.8,90,3.0,0.7,1250.0
2018-05-03 21:00:00,1250.0,10000,25.5,24.2,1011.8,90,3.0,0.5,450.0
2018-05-04 00:00:00,1250.0,10000,25.2,23.7,1013.1,160,2.0,0.2,450.0
2018-05-04 03:00:00,1250.0,10000,27.7,23.4,1014.0,70,2.0,0.2,450.0
2018-05-04 06:00:00,800.0,10000,30.5,23.7,1011.6,140,2.0,0.5,800.0
2018-05-04 09:00:00,22000.0,10000,31.6,23.7,1008.9,140,2.0,0.3,800.0
2018-05-04 12:00:00,800.0,10000,28.7,23.9,1009.9,110,3.0,0.2,450.0
2018-05-04 15:00:00,800.0,10000,27.1,23.8,1013.0,140,3.0,0.4,450.0
2018-05-04 18:00:00,,10000,26.4,23.7,1012.4,140,1.0,0.2,450.0
2018-05-04 21:00:00,,10000,26.0,24.5,1011.0,999,999.9,0.5,450.0
2018-05-05 00:00:00,,10000,26.8,25.2,1011.9,110,2.0,0.6,1250.0
2018-05-05 03:00:00,,10000,29.7,24.4,1012.5,140,2.0,0.1,800.0
2018-05-05 06:00:00,,10000,30.3,25.0,1010.9,140,4.0,0.1,800.0
2018-05-05 09:00:00,,10000,30.0,25.9,1008.3,90,3.0,0.2,450.0
2018-05-05 12:00:00,,10000,26.7,24.8,1010.2,140,3.0,0.2,450.0
2018-05-05 15:00:00,,10000,26.8,25.2,1011.9,140,3.0,0.4,450.0
2018-05-05 18:00:00,,10000,26.7,25.4,1010.7,140,2.0,0.3,450.0
2018-05-05 21:00:00,,10000,26.4,25.2,1009.0,140,2.0,0.2,450.0
2018-05-06 00:00:00,,10000,27.2,25.5,1010.0,140,3.0,0.2,450.0
2018-05-06 03:00:00,,10000,30.3,24.9,1009.5,140,3.0,0.2,800.0
2018-05-06 06:00:00,,10000,32.5,25.4,1007.3,90,3.0,0.2,800.0
